name,|~explanation,|~group,|~group_name,|~element_alphabetic_value,|~element_numeric_value,|~page_nr,|~row,|~col,|~img_url
,|~On the leather, Russian wendeswing with 1080° or more.,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~D,|~0.4,|~72,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-2-col-4.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~E,|~0.5,|~72,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-2-col-5.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~F/G/H,|~0.6,|~72,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-2-col-6.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~A,|~0.1,|~72,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-3-col-1.png
,|~Russian wendeswing with 180° or 270° on 1 p. or between the pommels.,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~B,|~0.2,|~72,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-3-col-2.png
,|~Russian wendeswing with 360° or 540° on 1 pommel or between the pommels.,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~C,|~0.3,|~72,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-3-col-3.png
,|~720° or 900° Russian wendeswing on 1 pom-,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~D,|~0.4,|~72,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-3-col-4.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~E,|~0.5,|~72,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-3-col-5.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~F/G/H,|~0.6,|~72,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-3-col-6.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~A,|~0.1,|~72,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-4-col-1.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~B,|~0.2,|~72,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-4-col-2.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~C,|~0.3,|~72,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-4-col-3.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~D,|~0.4,|~72,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-4-col-4.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~E,|~0.5,|~72,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-4-col-5.png
,|~,|~II,|~Circle and flairs, with and/or without spindles and handstands, Kehr-swings, Russian w., flops and combined elements,|~F/G/H,|~0.6,|~72,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-72-row-4-col-6.png
,|~Circles with any travel in side support (1/3) (also with % t.).,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~A,|~0.1,|~73,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-1-col-1.png
,|~Circles with any travel in side support (3/3).,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~B,|~0.2,|~73,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-1-col-2.png
,|~Any travel in side support (3/3), hands between’ Ad < fit fh,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~C,|~0.3,|~73,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-1-col-3.png
,|~Any travel in side support (3/3). over both pom-,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~D,|~0.4,|~73,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-1-col-4.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~E,|~0.5,|~73,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-1-col-5.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~F/G/H,|~0.6,|~73,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-1-col-6.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~A,|~0.1,|~73,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-2-col-1.png
,|~Circles with any hop travel. in side support (1/3).,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~B,|~0.2,|~73,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-2-col-2.png
,|~Circles with any hop tr. 2x in side support (3/3)..,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~C,|~0.3,|~73,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-2-col-3.png
,|~From side sup. on one end, travel hop over both p. to side sup. on other end (1-2 to 4-5).,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~D,|~0.4,|~73,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-2-col-4.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~E,|~0.5,|~73,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-2-col-5.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~F/G/H,|~0.6,|~73,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-2-col-6.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~A,|~0.1,|~73,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-3-col-1.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~B,|~0.2,|~73,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-3-col-2.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~C,|~0.3,|~73,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-3-col-3.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~D,|~0.4,|~73,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-3-col-4.png
,|~From side sup. beside the p., travel hop o. 2p. to sup. fwd on other end (1-1 to 5-5).,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~E,|~0.5,|~73,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-3-col-5.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~F/G/H,|~0.6,|~73,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-3-col-6.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~A,|~0.1,|~73,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-4-col-1.png
,|~All travels with % spindle in cross support (1/3,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~B,|~0.2,|~73,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-4-col-2.png
,|~All travels with % spindle in cross support (%,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~C,|~0.3,|~73,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-4-col-3.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~D,|~0.4,|~73,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-4-col-4.png
,|~From an end side travel with 2x ¥2 spindle to other end. Ath <Terh,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~E,|~0.5,|~73,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-4-col-5.png
,|~,|~III,|~Transports incluant Krolls, Tong Fei, Wu Guoniang, Roth et transport avec pivots. Travel type elements, including Krolls, Tong Fei, Wu Guonian, Roth and Traveling Spindles,|~F/G/H,|~0.6,|~73,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-73-row-4-col-6.png
,|~,|~I,|~Single leg swings and scissors,|~A,|~0.1,|~67,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-1-col-1.png
,|~Scissor bwd.with hop swd.(also with % t.).,|~I,|~Single leg swings and scissors,|~B,|~0.2,|~67,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-1-col-2.png
,|~Scissor bwd. with hop swd. from one end to the: other (1-2 to 4-5). , @. ~~, tI,|~I,|~Single leg swings and scissors,|~C,|~0.3,|~67,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-1-col-3.png
,|~,|~I,|~Single leg swings and scissors,|~D,|~0.4,|~67,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-1-col-4.png
,|~,|~I,|~Single leg swings and scissors,|~E,|~0.5,|~67,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-1-col-5.png
,|~,|~I,|~Single leg swings and scissors,|~F/G/H,|~0.6,|~67,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-1-col-6.png
,|~,|~I,|~Single leg swings and scissors,|~A,|~0.1,|~67,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-2-col-1.png
,|~Double scissor bwd. (‘4 t. fd. a. %t. bwd). \8 onl eV xd a,|~I,|~Single leg swings and scissors,|~B,|~0.2,|~67,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-2-col-2.png
,|~,|~I,|~Single leg swings and scissors,|~C,|~0.3,|~67,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-2-col-3.png
,|~,|~I,|~Single leg swings and scissors,|~D,|~0.4,|~67,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-2-col-4.png
,|~,|~I,|~Single leg swings and scissors,|~E,|~0.5,|~67,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-2-col-5.png
,|~,|~I,|~Single leg swings and scissors,|~F/G/H,|~0.6,|~67,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-2-col-6.png
,|~,|~I,|~Single leg swings and scissors,|~A,|~0.1,|~67,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-3-col-1.png
,|~Leg cut or undercut bwd. through hdst. and lower to support w. strad. legs.,|~I,|~Single leg swings and scissors,|~B,|~0.2,|~67,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-3-col-2.png
,|~,|~I,|~Single leg swings and scissors,|~C,|~0.3,|~67,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-3-col-3.png
,|~,|~I,|~Single leg swings and scissors,|~D,|~0.4,|~67,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-3-col-4.png
,|~,|~I,|~Single leg swings and scissors,|~E,|~0.5,|~67,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-3-col-5.png
,|~,|~I,|~Single leg swings and scissors,|~F/G/H,|~0.6,|~67,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-3-col-6.png
,|~,|~I,|~Single leg swings and scissors,|~A,|~0.1,|~67,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-4-col-1.png
,|~,|~I,|~Single leg swings and scissors,|~B,|~0.2,|~67,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-4-col-2.png
,|~,|~I,|~Single leg swings and scissors,|~C,|~0.3,|~67,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-4-col-3.png
,|~,|~I,|~Single leg swings and scissors,|~D,|~0.4,|~67,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-4-col-4.png
,|~,|~I,|~Single leg swings and scissors,|~E,|~0.5,|~67,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-4-col-5.png
,|~,|~I,|~Single leg swings and scissors,|~F/G/H,|~0.6,|~67,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/pommel-horse/page-67-row-4-col-6.png
