name,|~explanation,|~group,|~group_name,|~element_alphabetic_value,|~element_numeric_value,|~page_nr,|~row,|~col,|~img_url
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~A,|~0.1,|~133,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-3-col-1.png
,|~Glide kip one rail through L-sit strad. to hdst.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~B,|~0.2,|~133,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-3-col-2.png
,|~Glide kip through L-sit p. to hdst.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~C,|~0.3,|~133,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-3-col-3.png
,|~Glide kip through L-sit p.to hdst. and hop with 3/4 t or more.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~D,|~0.4,|~133,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-3-col-4.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~E,|~0.5,|~133,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-3-col-5.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~F/G/H,|~0.6,|~133,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-3-col-6.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~A,|~0.1,|~133,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-4-col-1.png
Li Donghua,|~Glide kip through V-sit and hop ¥% turn to hang on other rail.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~B,|~0.2,|~133,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-4-col-2.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~C,|~0.3,|~133,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-4-col-3.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~D,|~0.4,|~133,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-4-col-4.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~E,|~0.5,|~133,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-4-col-5.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~F/G/H,|~0.6,|~133,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-133-row-4-col-6.png
,|~Forward uprise to support.,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~127,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-1-col-1.png
,|~Fwd. uprise and straddle cut bwd to handstand.,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~127,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-1-col-2.png
Muntean,|~Fwd. uprise and straddle cut bwd to hang.,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~127,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-1-col-3.png
,|~,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~127,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-1-col-4.png
,|~Fwd. uprise with % t. to handstand.,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~127,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-1-col-5.png
,|~Fwd. uprise with Stiiz. 3/4 t. or 1/4 t. to hdst. Dom. ad. Stiiz. 3/4 g. 0 1/4 g al apoyo inv.,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~127,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-1-col-6.png
,|~Fwd. uprise with % t. to hang on 1 rail.,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~127,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-2-col-1.png
Watanabe,|~Roll bwd. with ¥% t. from up. arm. hang or Fwd. uprise to Kato hop to sup.,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~127,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-2-col-2.png
,|~,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~127,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-2-col-3.png
,|~,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~127,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-2-col-4.png
,|~brachial. Fwd. uprise to Makuts to upper arm. ofl \ I,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~127,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-2-col-5.png
Tsolakidis 1,|~Fwd. uprise to Makuts to support.,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~127,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-2-col-6.png
,|~,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~127,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-3-col-1.png
,|~Roll bwd to handstand with straight arms.,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~127,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-3-col-2.png
Kovtun,|~Back toss from upper arm with 1/4 turn to one rai.,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~127,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-3-col-3.png
,|~,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~127,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-3-col-4.png
Richards,|~Fwd. uprise with 1/1 t. to handstand. (Richards),|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~127,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-3-col-5.png
Tsolakidis 2,|~Fwd. uprise with 3/2 t. to handstand.,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~127,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-3-col-6.png
,|~,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~127,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-4-col-1.png
,|~brachial. Salto bwd. with strad. cut to up. arm hang.,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~127,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-4-col-2.png
,|~Roll bwd. with strad. cut to support.,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~127,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-4-col-3.png
,|~,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~127,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-4-col-4.png
,|~brachial. Roll bwd with salto bwd tuck to upper arm hang.,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~127,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-4-col-5.png
,|~brachial. Roll bwd with salto bwd piked to upper arm hang.,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~127,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-127-row-4-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~126,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-1-col-1.png
,|~5/4 salto fwd. t. or p. to upper arm hang.,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~126,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-1-col-2.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~126,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-1-col-3.png
,|~5/4 salto fwd. straddled to up. arm hang.,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~126,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-1-col-4.png
,|~5/4 salto fwd. strad. to bent arm sup.,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~126,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-1-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~126,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-1-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~126,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-2-col-1.png
,|~Salto fwd. t. or p. with % t. to hang on 1 rail.,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~126,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-2-col-2.png
Juarez 2,|~,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~126,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-2-col-3.png
,|~Double salto fwd. t. to up. arm hang.,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~126,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-2-col-4.png
,|~Double salto fwd. p. to up. arm hang. th Wm,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~126,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-2-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~126,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-2-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~126,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-3-col-1.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~126,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-3-col-2.png
,|~5/4 salto forward str. to upper arm hang,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~126,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-3-col-3.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~126,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-3-col-4.png
Urzica,|~Salto fwd. with 1/1 t. to up. arm hang.,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~126,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-3-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~126,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-3-col-6.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~A,|~0.1,|~126,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-4-col-1.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~B,|~0.2,|~126,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-4-col-2.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~C,|~0.3,|~126,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-4-col-3.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~D,|~0.4,|~126,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-4-col-4.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~E,|~0.5,|~126,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-4-col-5.png
,|~,|~I,|~Elements in support or through support on 2 bars,|~F/G/H,|~0.6,|~126,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-126-row-4-col-6.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~A,|~0.1,|~132,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-1-col-1.png
,|~Giant swing bw. w. strad. cut to up. arm hang. SQ S\tat |,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~B,|~0.2,|~132,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-1-col-2.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~C,|~0.3,|~132,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-1-col-3.png
Korolev,|~Giant swing bwd. with straddle cut to support or bent arms support.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~D,|~0.4,|~132,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-1-col-4.png
Sosa,|~Giant swing bwa. with % t. and str. cut bwd. to,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~E,|~0.5,|~132,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-1-col-5.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~F/G/H,|~0.6,|~132,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-1-col-6.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~A,|~0.1,|~132,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-2-col-1.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~B,|~0.2,|~132,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-2-col-2.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~C,|~0.3,|~132,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-2-col-3.png
Belle,|~brachial.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~D,|~0.4,|~132,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-2-col-4.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~E,|~0.5,|~132,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-2-col-5.png
Quintero,|~Belle with 1/1 turn.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~F/G/H,|~0.6,|~132,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-2-col-6.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~A,|~0.1,|~132,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-3-col-1.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~B,|~0.2,|~132,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-3-col-2.png
Chartrand,|~Giant swing bwd. and salto with % t to hang on the end. (Chartrand),|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~C,|~0.3,|~132,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-3-col-3.png
,|~Giant swing bwd. and salto with ¥% t, to up. arm,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~D,|~0.4,|~132,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-3-col-4.png
,|~Giant swing bwd. and salto with ¥ t. to hang.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~E,|~0.5,|~132,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-3-col-5.png
Tanaka,|~Giant swing bwd. with % t. and 3/2 salto fwd to up,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~F/G/H,|~0.6,|~132,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-3-col-6.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~A,|~0.1,|~132,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-4-col-1.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~B,|~0.2,|~132,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-4-col-2.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~C,|~0.3,|~132,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-4-col-3.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~D,|~0.4,|~132,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-4-col-4.png
Torres,|~Giant swing bwd. and salto with ¥ t. to support.,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~E,|~0.5,|~132,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-4-col-5.png
,|~,|~III,|~Long swings in hang en 1 or 2 bars and Underswings,|~F/G/H,|~0.6,|~132,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-132-row-4-col-6.png
,|~,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~128,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-1-col-1.png
,|~,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~128,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-1-col-2.png
,|~,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~128,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-1-col-3.png
Harada,|~Roll bwd. with % t. tuck to upper arm hang.,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~128,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-1-col-4.png
Dalton,|~Roll bwd. with % t. tuck to hang.,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~128,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-1-col-5.png
,|~,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~128,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-1-col-6.png
,|~,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~128,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-2-col-1.png
,|~Bwd. uprise to handstand (or w. % t).,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~128,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-2-col-2.png
,|~Bwd. uprise with % t. hop to handstand.,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~128,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-2-col-3.png
,|~Bwd. uprise with % t. hop to hdst. on 1 rail.,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~128,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-2-col-4.png
,|~,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~128,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-2-col-5.png
,|~,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~128,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-2-col-6.png
,|~,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~128,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-3-col-1.png
,|~Bwd. uprise with % t. and straddle cut bwd to,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~128,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-3-col-2.png
,|~Bwd. uprise with ¥% t. a. strad. cut bwd. to sup.,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~128,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-3-col-3.png
,|~,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~128,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-3-col-4.png
,|~,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~128,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-3-col-5.png
,|~,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~128,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-3-col-6.png
,|~,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~128,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-4-col-1.png
,|~Bwd. uprise with ¥% t. to support.,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~128,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-4-col-2.png
Yamawaki,|~Bwd. uprise and 5/4 salto fwd. t. to up.arm hang.,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~128,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-4-col-3.png
,|~Bwd. uprise and salto fwd. p. or straight to sup.,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~128,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-4-col-4.png
,|~Bwd. uprise and double salto fwd. t. to up arm,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~128,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-4-col-5.png
,|~,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~128,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-128-row-4-col-6.png
,|~,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~129,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-1-col-1.png
,|~,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~129,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-1-col-2.png
,|~,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~129,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-1-col-3.png
,|~,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~129,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-1-col-4.png
Pakhniuk 1,|~Bwd. uprise and 5/4 salto fwd. straddled to up.,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~129,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-1-col-5.png
Pakhniuk 2,|~Bwd. uprise and 5/4 salto fwd. straddled to,|~II,|~Elements starting in upper arm position,|~F/G/H,|~0.6,|~129,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-1-col-6.png
,|~Bwd. uprise and strad. cut or flank over to sup. wt Soa,|~II,|~Elements starting in upper arm position,|~A,|~0.1,|~129,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-2-col-1.png
,|~Bwd. uprise and strad. cut or flank over to sup.,|~II,|~Elements starting in upper arm position,|~B,|~0.2,|~129,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-2-col-2.png
,|~,|~II,|~Elements starting in upper arm position,|~C,|~0.3,|~129,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-2-col-3.png
,|~,|~II,|~Elements starting in upper arm position,|~D,|~0.4,|~129,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-2-col-4.png
,|~,|~II,|~Elements starting in upper arm position,|~E,|~0.5,|~129,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/parallel-bars/page-129-row-2-col-5.png
