name,|~explanation,|~group,|~group_name,|~element_alphabetic_value,|~element_numeric_value,|~page_nr,|~row,|~col,|~img_url
,|~,|~IV,|~Dismounts,|~E,|~0.5,|~160,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-4-col-5.png
,|~Triple salto bwd. t. or over the bar.,|~IV,|~Dismounts,|~F/G/H,|~0.6,|~160,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-160-row-4-col-6.png
,|~Giant swing bwd. with inlocation during swing and dislocate to hdst.,|~I,|~,|~A,|~0.1,|~148,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-1-col-1.png
Ono,|~Steineman uprise w. ¥% t. to support. Steineman con % g. al apoyo.,|~I,|~,|~B,|~0.2,|~148,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-1-col-2.png
,|~Elgrip giant swg. with 1/1 t. thr. hdst. in mx. gr.,|~I,|~,|~C,|~0.3,|~148,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-1-col-3.png
,|~% tum to fwd giant swing.,|~I,|~,|~D,|~0.4,|~148,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-1-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~148,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-1-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~148,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-1-col-6.png
,|~,|~I,|~,|~A,|~0.1,|~148,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-2-col-1.png
,|~,|~I,|~,|~B,|~0.2,|~148,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-2-col-2.png
,|~,|~I,|~,|~C,|~0.3,|~148,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-2-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~148,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-2-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~148,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-2-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~148,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-2-col-6.png
,|~,|~I,|~,|~A,|~0.1,|~148,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-3-col-1.png
,|~,|~I,|~,|~B,|~0.2,|~148,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-3-col-2.png
,|~,|~I,|~,|~C,|~0.3,|~148,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-3-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~148,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-3-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~148,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-3-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~148,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-3-col-6.png
,|~,|~I,|~,|~A,|~0.1,|~148,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-4-col-1.png
,|~,|~I,|~,|~B,|~0.2,|~148,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-4-col-2.png
,|~,|~I,|~,|~C,|~0.3,|~148,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-4-col-3.png
,|~,|~I,|~,|~D,|~0.4,|~148,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-4-col-4.png
,|~,|~I,|~,|~E,|~0.5,|~148,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-4-col-5.png
,|~,|~I,|~,|~F/G/H,|~0.6,|~148,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-148-row-4-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~149,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-1-col-1.png
,|~Back uprise and straddle over to hang rw.,|~II,|~,|~B,|~0.2,|~149,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-1-col-2.png
,|~Back uprise and strad. hecht with % t. to hang.,|~II,|~,|~C,|~0.3,|~149,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-1-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~149,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-1-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~149,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-1-col-5.png
Walstrom,|~Back uprise and hecht straight with 3/2 t. to hang. (Walstrom),|~II,|~,|~F/G/H,|~0.6,|~149,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-1-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~149,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-2-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~149,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-2-col-2.png
Yamawaki,|~Markelov str. with legs together .also with ¥, t.,|~II,|~,|~C,|~0.3,|~149,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-2-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~149,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-2-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~149,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-2-col-5.png
,|~,|~II,|~,|~F/G/H,|~0.6,|~149,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-2-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~149,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-3-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~149,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-3-col-2.png
,|~‘Swing fwd. and vault bwd. strad. to hang, also with,|~II,|~,|~C,|~0.3,|~149,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-3-col-3.png
,|~Tkatchev straight, also with % t. to mix el-grip into back uprise to hdst.,|~II,|~,|~D,|~0.4,|~149,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-3-col-4.png
,|~,|~II,|~,|~E,|~0.5,|~149,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-3-col-5.png
Liukin,|~Tkatchev straight with 1/1 t. Tkatchev extendido con 1/1 g. flo ack.,|~II,|~,|~F/G/H,|~0.6,|~149,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-3-col-6.png
,|~,|~II,|~,|~A,|~0.1,|~149,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-4-col-1.png
,|~,|~II,|~,|~B,|~0.2,|~149,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-4-col-2.png
,|~‘Swing fwd. and vault bwd. piked to hang, also with ¥,|~II,|~,|~C,|~0.3,|~149,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-4-col-3.png
,|~,|~II,|~,|~D,|~0.4,|~149,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-4-col-4.png
Kulesza,|~Tkatchev straddled % t. to double elgrip. an ate \-,|~II,|~,|~E,|~0.5,|~149,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-4-col-5.png
,|~,|~II,|~,|~F/G/H,|~0.6,|~149,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-149-row-4-col-6.png
,|~,|~IV,|~Dismounts,|~A,|~0.1,|~161,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-1-col-1.png
,|~Double salto bwd. t. over the bar.,|~IV,|~Dismounts,|~B,|~0.2,|~161,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-1-col-2.png
,|~Doble salto bwd. t. with 1/1 t. over the bar.,|~IV,|~Dismounts,|~C,|~0.3,|~161,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-1-col-3.png
,|~Double salto bwd. t. with 2/1 t. over the bar,|~IV,|~Dismounts,|~D,|~0.4,|~161,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-1-col-4.png
,|~,|~IV,|~Dismounts,|~E,|~0.5,|~161,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-1-col-5.png
Fardan,|~,|~IV,|~Dismounts,|~F/G/H,|~0.6,|~161,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-1-col-6.png
,|~,|~IV,|~Dismounts,|~A,|~0.1,|~161,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-2-col-1.png
,|~,|~IV,|~Dismounts,|~B,|~0.2,|~161,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-2-col-2.png
,|~Double salto bwd. str over the bar.,|~IV,|~Dismounts,|~C,|~0.3,|~161,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-2-col-3.png
Hayden,|~Double salto bwd. str. w. 1/1 t. over the bar.,|~IV,|~Dismounts,|~D,|~0.4,|~161,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-2-col-4.png
,|~,|~IV,|~Dismounts,|~E,|~0.5,|~161,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-2-col-5.png
Belle,|~Triple salto bw. t. with 1/1 t.,|~IV,|~Dismounts,|~F/G/H,|~0.6,|~161,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-2-col-6.png
,|~,|~IV,|~Dismounts,|~A,|~0.1,|~161,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-3-col-1.png
,|~Tigre con 1/1 0 3/2 g.,|~IV,|~Dismounts,|~B,|~0.2,|~161,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-3-col-2.png
,|~,|~IV,|~Dismounts,|~C,|~0.3,|~161,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-3-col-3.png
,|~Tigre con 2/1 g.,|~IV,|~Dismounts,|~D,|~0.4,|~161,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-3-col-4.png
,|~,|~IV,|~Dismounts,|~E,|~0.5,|~161,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-3-col-5.png
,|~,|~IV,|~Dismounts,|~F/G/H,|~0.6,|~161,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-3-col-6.png
,|~,|~IV,|~Dismounts,|~A,|~0.1,|~161,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-4-col-1.png
,|~,|~IV,|~Dismounts,|~B,|~0.2,|~161,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-4-col-2.png
,|~,|~IV,|~Dismounts,|~C,|~0.3,|~161,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-4-col-3.png
,|~,|~IV,|~Dismounts,|~D,|~0.4,|~161,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-4-col-4.png
,|~,|~IV,|~Dismounts,|~E,|~0.5,|~161,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-4-col-5.png
,|~,|~IV,|~Dismounts,|~F/G/H,|~0.6,|~161,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-161-row-4-col-6.png
,|~Salto fwd. piked or straight, also with ¥ t.,|~IV,|~Dismounts,|~A,|~0.1,|~159,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-1-col-1.png
,|~Salto fwd. str. with 1/1 or 3/2 t.,|~IV,|~Dismounts,|~B,|~0.2,|~159,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-1-col-2.png
,|~Salto fwd. str. with 2/1 or 5/2 t. filly.,|~IV,|~Dismounts,|~C,|~0.3,|~159,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-1-col-3.png
,|~,|~IV,|~Dismounts,|~D,|~0.4,|~159,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-1-col-4.png
,|~,|~IV,|~Dismounts,|~E,|~0.5,|~159,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-1-col-5.png
Rumbutis,|~Triple salto fwd. t. or with Ya t.,|~IV,|~Dismounts,|~F/G/H,|~0.6,|~159,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-1-col-6.png
,|~,|~IV,|~Dismounts,|~A,|~0.1,|~159,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-2-col-1.png
,|~,|~IV,|~Dismounts,|~B,|~0.2,|~159,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-2-col-2.png
,|~Double salto fwd. t. or p.or with Y turn.,|~IV,|~Dismounts,|~C,|~0.3,|~159,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-2-col-3.png
,|~Double salto fwd. t. or p. with 1/1 or 3/2 t.,|~IV,|~Dismounts,|~D,|~0.4,|~159,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-2-col-4.png
,|~Double salto fwd. t. or p. with 2/1 or 5/2,|~IV,|~Dismounts,|~E,|~0.5,|~159,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-2-col-5.png
,|~,|~IV,|~Dismounts,|~F/G/H,|~0.6,|~159,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-2-col-6.png
,|~,|~IV,|~Dismounts,|~A,|~0.1,|~159,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-3-col-1.png
,|~,|~IV,|~Dismounts,|~B,|~0.2,|~159,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-3-col-2.png
,|~,|~IV,|~Dismounts,|~C,|~0.3,|~159,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-3-col-3.png
,|~Double salto fwd. str. or with Yt.,|~IV,|~Dismounts,|~D,|~0.4,|~159,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-3-col-4.png
Alvarez,|~Double salto fwd. str. with 1/1 or 3/2 t.,|~IV,|~Dismounts,|~E,|~0.5,|~159,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-3-col-5.png
,|~,|~IV,|~Dismounts,|~F/G/H,|~0.6,|~159,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-3-col-6.png
,|~,|~IV,|~Dismounts,|~A,|~0.1,|~159,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-4-col-1.png
,|~,|~IV,|~Dismounts,|~B,|~0.2,|~159,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-4-col-2.png
,|~Double salto fwd. t. or p. or with ¥% turn over the bar.,|~IV,|~Dismounts,|~C,|~0.3,|~159,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-4-col-3.png
,|~Dbl. salto fwd. t. or p. w. 1/1 or 3/2 t. over the bar.,|~IV,|~Dismounts,|~D,|~0.4,|~159,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-4-col-4.png
,|~,|~IV,|~Dismounts,|~E,|~0.5,|~159,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-4-col-5.png
,|~,|~IV,|~Dismounts,|~F/G/H,|~0.6,|~159,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-159-row-4-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~158,|~1,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-1-col-1.png
,|~,|~III,|~,|~B,|~0.2,|~158,|~1,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-1-col-2.png
,|~Endo in el-grip thr. hdst.,|~III,|~,|~C,|~0.3,|~158,|~1,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-1-col-3.png
,|~Endo legs together in el-grip thr. hdst.,|~III,|~,|~D,|~0.4,|~158,|~1,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-1-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~158,|~1,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-1-col-5.png
,|~,|~III,|~,|~F/G/H,|~0.6,|~158,|~1,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-1-col-6.png
,|~Stoop circle fwd. to straddle cut to hang or sup.,|~III,|~,|~A,|~0.1,|~158,|~2,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-2-col-1.png
,|~Stoop circle fwd. to straddle cut through hdst.,|~III,|~,|~B,|~0.2,|~158,|~2,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-2-col-2.png
Carballo,|~Stoop circle fwd. to straddle cut with % t.,|~III,|~,|~C,|~0.3,|~158,|~2,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-2-col-3.png
Quintero,|~Carballo with ¥% turn to mixed el-grip.,|~III,|~,|~D,|~0.4,|~158,|~2,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-2-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~158,|~2,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-2-col-5.png
,|~,|~III,|~,|~F/G/H,|~0.6,|~158,|~2,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-2-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~158,|~3,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-3-col-1.png
,|~,|~III,|~,|~B,|~0.2,|~158,|~3,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-3-col-2.png
,|~,|~III,|~,|~C,|~0.3,|~158,|~3,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-3-col-3.png
,|~,|~III,|~,|~D,|~0.4,|~158,|~3,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-3-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~158,|~3,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-3-col-5.png
,|~,|~III,|~,|~F/G/H,|~0.6,|~158,|~3,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-3-col-6.png
,|~,|~III,|~,|~A,|~0.1,|~158,|~4,|~1,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-4-col-1.png
,|~,|~III,|~,|~B,|~0.2,|~158,|~4,|~2,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-4-col-2.png
,|~,|~III,|~,|~C,|~0.3,|~158,|~4,|~3,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-4-col-3.png
,|~,|~III,|~,|~D,|~0.4,|~158,|~4,|~4,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-4-col-4.png
,|~,|~III,|~,|~E,|~0.5,|~158,|~4,|~5,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-4-col-5.png
,|~,|~III,|~,|~F/G/H,|~0.6,|~158,|~4,|~6,|~/Users/arnthordadi/Documents/projects/routine-builder/src/assets/img/elements/high-bar/page-158-row-4-col-6.png
